OBJECTID,Property_Name,Address_1,City,Postal_Code,Property_GFA_M_Sq,Primary_Property_Type,Electricity_Use_Grid_Purchase_k,Natural_Gas_Use_GJ,Propane_Use_GJ,District_Hot_Water_Use_GJ,District_Chilled_Water_Use_GJ,Total_GHG_Emissions_Metric_Tons,Total_GHG_Emissions_Intensity_k,Direct_GHG_Emissions_Metric_Ton,Direct_GHG_Emissions_Intensity_,Indirect_GHG_Emissions_Metric_T,Indirect_GHG_Emissions_Intensit,Site_EUI_GJ_m_,Year_Ending
2140,Tisdale House -Community Police Centre,312 Wilson St E,Ancaster,L9G 2B9,150.5,Other - Entertainment/Public Assembly,5192,57.4,Not Available,Not Available,Not Available,3,20.1,2.9,19.2,0.1,1,0.51,2023/12/31 00:00:00+00
2141,Traffic Operations Centre (F),1375 UPPER OTTAWA,Hamilton,L8W 3L5,4832.5,Other - Public Services,512941.8,3195.6,Not Available,Not Available,Not Available,175.5,36.3,160.7,33.2,14.9,3.1,1.04,2019/12/31 00:00:00+00
2142,Traffic Operations Centre (F),1375 UPPER OTTAWA,Hamilton,L8W 3L5,4832.5,Other - Public Services,438933.9,3068.8,Not Available,Not Available,Not Available,166.6,34.5,154.3,31.9,12.3,2.5,0.96,2020/12/31 00:00:00+00
2143,Traffic Operations Centre (F),1375 UPPER OTTAWA,Hamilton,L8W 3L5,4832.5,Other - Public Services,521024,3223.9,Not Available,Not Available,Not Available,176.7,36.6,162.1,33.5,14.6,3,1.06,2021/12/31 00:00:00+00
2144,Traffic Operations Centre (F),1375 UPPER OTTAWA,Hamilton,L8W 3L5,4832.5,Other - Public Services,510690.2,4731.1,Not Available,Not Available,Not Available,252.2,52.2,237.9,49.2,14.3,3,1.36,2022/12/31 00:00:00+00
2145,Traffic Operations Centre (F),1375 UPPER OTTAWA,Hamilton,L8W 3L5,4832.5,Other - Public Services,462555.9,3539.1,Not Available,Not Available,Not Available,190.9,39.5,177.9,36.8,13,2.7,1.08,2023/12/31 00:00:00+00
2146,Upper Ottawa Salt Shed,1284 UPPER OTTAWA,Hamilton,L8W 3L5,1039.3,Other - Public Services,6435,Not Available,Not Available,Not Available,Not Available,0.2,0.2,0,0,0.2,0.2,0.02,2019/12/31 00:00:00+00
2147,Upper Ottawa Salt Shed,1284 UPPER OTTAWA,Hamilton,L8W 3L5,1039.3,Other - Public Services,9772,Not Available,Not Available,Not Available,Not Available,0.3,0.3,0,0,0.3,0.3,0.03,2020/12/31 00:00:00+00
2148,Upper Ottawa Salt Shed,1284 UPPER OTTAWA,Hamilton,L8W 3L5,1039.3,Other - Public Services,11294,Not Available,Not Available,Not Available,Not Available,0.3,0.3,0,0,0.3,0.3,0.04,2021/12/31 00:00:00+00
2149,Upper Ottawa Salt Shed,1284 UPPER OTTAWA,Hamilton,L8W 3L5,1039.3,Other - Public Services,7487,Not Available,Not Available,Not Available,Not Available,0.2,0.2,0,0,0.2,0.2,0.03,2022/12/31 00:00:00+00
2150,Upper Ottawa Salt Shed,1284 UPPER OTTAWA,Hamilton,L8W 3L5,1039.3,Other - Public Services,7252.4,Not Available,Not Available,Not Available,Not Available,0.2,0.2,0,0,0.2,0.2,0.03,2023/12/31 00:00:00+00
2151,Turner Park Community (Library & Ymca),352 RYMAL RD EAST,Hamilton,L9B 1C2,7226.7,Library,402682.3,1196.4,Not Available,Not Available,Not Available,71.8,9.9,60.1,8.3,11.7,1.6,0.37,2019/12/31 00:00:00+00
2152,Turner Park Community (Library & Ymca),352 RYMAL RD EAST,Hamilton,L9B 1C2,7226.7,Library,317706.9,911.2,Not Available,Not Available,Not Available,54.7,7.6,45.8,6.3,8.9,1.2,0.28,2020/12/31 00:00:00+00
2153,Turner Park Community (Library & Ymca),352 RYMAL RD EAST,Hamilton,L9B 1C2,7226.7,Library,293039,1105.5,Not Available,Not Available,Not Available,63.8,8.8,55.6,7.7,8.2,1.1,0.3,2021/12/31 00:00:00+00
2154,Turner Park Community (Library & Ymca),352 RYMAL RD EAST,Hamilton,L9B 1C2,7226.7,Library,276011.4,1291.9,Not Available,Not Available,Not Available,72.7,10.1,65,9,7.7,1.1,0.32,2022/12/31 00:00:00+00
2155,Turner Park Community (Library & Ymca),352 RYMAL RD EAST,Hamilton,L9B 1C2,7226.7,Library,278932,1228.6,Not Available,Not Available,Not Available,69.6,9.6,61.8,8.5,7.8,1.1,0.31,2023/12/31 00:00:00+00
2156,Valley Park Arena,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,6591.3,Other - Recreation,1179051.5,7622.5,Not Available,Not Available,Not Available,417.4,60.8,383.2,55.8,34.2,5,1.73,2019/12/31 00:00:00+00
2157,Valley Park Arena,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,6591.3,Other - Recreation,476593,2910.5,Not Available,Not Available,Not Available,159.7,24.2,146.3,22.2,13.3,2,0.7,2020/12/31 00:00:00+00
2158,Valley Park Arena,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,6591.3,Other - Recreation,711704.9,4066.2,Not Available,Not Available,Not Available,224.4,34,204.4,31,19.9,3,1.01,2021/12/31 00:00:00+00
2159,Valley Park Arena,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,6591.3,Other - Recreation,1470505.9,9036.4,Not Available,Not Available,Not Available,495.5,75.2,454.3,68.9,41.2,6.2,2.17,2022/12/31 00:00:00+00
2160,Valley Park Arena,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,6591.3,Other - Recreation,1722580.5,9261.5,Not Available,Not Available,Not Available,513.9,78,465.6,70.6,48.2,7.3,2.35,2023/12/31 00:00:00+00
2161,Valley Park Library,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,276.5,Library,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2019/12/31 00:00:00+00
2162,Valley Park Library,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,276.5,Library,8554,83.5,Not Available,Not Available,Not Available,4.4,16,4.2,15.2,0.2,0.9,0.41,2020/12/31 00:00:00+00
2163,Valley Park Library,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,276.5,Library,13265,101,Not Available,Not Available,Not Available,5.4,19.7,5.1,18.4,0.4,1.3,0.54,2021/12/31 00:00:00+00
2164,Valley Park Library,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,276.5,Library,5005.8,76.6,Not Available,Not Available,Not Available,4,14.4,3.9,13.9,0.1,0.5,0.34,2022/12/31 00:00:00+00
2165,Valley Park Library,970 PARAMOUNT DRIVE,Stoney Creek,L8J 1Y2,276.5,Library,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2023/12/31 00:00:00+00
2166,Village Green Park - Lawn Bowling Club House,291 Lodor St.,Hamilton,L9G 4X3,115.5,Other - Recreation,5191,53.3,Not Available,Not Available,Not Available,2.8,24.5,2.7,23.2,0.2,1.3,0.62,2019/12/31 00:00:00+00
2167,Village Green Park - Lawn Bowling Club House,291 Lodor St.,Hamilton,L9G 4X3,115.5,Other - Recreation,3321,47.3,Not Available,Not Available,Not Available,2.5,21.4,2.4,20.6,0.1,0.8,0.51,2020/12/31 00:00:00+00
2168,Village Green Park - Lawn Bowling Club House,291 Lodor St.,Hamilton,L9G 4X3,115.5,Other - Recreation,5902,46.1,Not Available,Not Available,Not Available,2.5,21.5,2.3,20.1,0.2,1.4,0.58,2021/12/31 00:00:00+00
2169,Village Green Park - Lawn Bowling Club House,291 Lodor St.,Hamilton,L9G 4X3,115.5,Other - Recreation,9348.8,99.6,Not Available,Not Available,Not Available,5.3,45.6,5,43.4,0.3,2.3,1.15,2022/12/31 00:00:00+00
2170,Village Green Park - Lawn Bowling Club House,291 Lodor St.,Hamilton,L9G 4X3,115.5,Other - Recreation,5158,61.8,Not Available,Not Available,Not Available,3.3,28.2,3.1,26.9,0.1,1.3,0.7,2023/12/31 00:00:00+00
2171,Village Green Park - Tennis Club House,291 Lodor St.,Hamilton,L9G 4X3,99.7,Other - Recreation,16160.9,24.4,Not Available,Not Available,Not Available,1.7,17,1.2,12.3,0.5,4.7,0.83,2019/12/31 00:00:00+00
2172,Village Green Park - Tennis Club House,291 Lodor St.,Hamilton,L9G 4X3,99.7,Other - Recreation,14862,25.6,Not Available,Not Available,Not Available,1.7,17.1,1.3,12.9,0.4,4.2,0.79,2020/12/31 00:00:00+00
2173,Village Green Park - Tennis Club House,291 Lodor St.,Hamilton,L9G 4X3,99.7,Other - Recreation,22562,24.1,Not Available,Not Available,Not Available,1.8,18.5,1.2,12.2,0.6,6.3,1.06,2021/12/31 00:00:00+00
2174,Village Green Park - Tennis Club House,291 Lodor St.,Hamilton,L9G 4X3,99.7,Other - Recreation,60564.2,15,Not Available,Not Available,Not Available,2.4,24.6,0.8,7.6,1.7,17,2.34,2022/12/31 00:00:00+00
2175,Village Green Park - Tennis Club House,291 Lodor St.,Hamilton,L9G 4X3,99.7,Other - Recreation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2023/12/31 00:00:00+00
2176,Waterdown Library and Civic Centre,163 Dundas St E,Flamborough,L9H 7G1,2183.2,Social/Meeting Hall,258645.9,1436.2,Not Available,Not Available,Not Available,79.7,36.5,72.2,33.1,7.5,3.4,1.08,2019/12/31 00:00:00+00
2177,Waterdown Library and Civic Centre,163 Dundas St E,Flamborough,L9H 7G1,2183.2,Social/Meeting Hall,224042,960.6,Not Available,Not Available,Not Available,54.6,25,48.3,22.1,6.3,2.9,0.81,2020/12/31 00:00:00+00
2178,Waterdown Library and Civic Centre,163 Dundas St E,Flamborough,L9H 7G1,2183.2,Social/Meeting Hall,245539.9,1223.5,Not Available,Not Available,Not Available,68.4,31.3,61.5,28.2,6.9,3.1,0.97,2021/12/31 00:00:00+00
2179,Waterdown Library and Civic Centre,163 Dundas St E,Flamborough,L9H 7G1,2183.2,Social/Meeting Hall,315735.8,1509.8,Not Available,Not Available,Not Available,84.7,38.8,75.9,34.8,8.8,4,1.21,2022/12/31 00:00:00+00
2180,Waterdown Library and Civic Centre,163 Dundas St E,Flamborough,L9H 7G1,2183.2,Social/Meeting Hall,304028.9,1336.5,Not Available,Not Available,Not Available,75.7,34.7,67.2,30.8,8.5,3.9,1.11,2023/12/31 00:00:00+00
2181,Waterdown Memorial Hall,317 DUNDAS STREET EAST,Hamilton,L8N 2Z7,651.7,Social/Meeting Hall,67583.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2,3,Not Available,2019/12/31 00:00:00+00
2182,Waterdown Memorial Hall,317 DUNDAS STREET EAST,Hamilton,L8N 2Z7,651.7,Social/Meeting Hall,74904,564.7,Not Available,Not Available,Not Available,30.5,46.8,28.4,43.6,2.1,3.2,1.28,2020/12/31 00:00:00+00
2183,Waterdown Memorial Hall,317 DUNDAS STREET EAST,Hamilton,L8N 2Z7,651.7,Social/Meeting Hall,60043,502.4,Not Available,Not Available,Not Available,26.9,41.3,25.3,38.8,1.7,2.6,1.1,2021/12/31 00:00:00+00
2184,Waterdown Memorial Hall,317 DUNDAS STREET EAST,Hamilton,L8N 2Z7,651.7,Social/Meeting Hall,62375.1,462.1,Not Available,Not Available,Not Available,25,38.3,23.2,35.6,1.7,2.7,1.05,2022/12/31 00:00:00+00
2185,Waterdown Memorial Hall,317 DUNDAS STREET EAST,Hamilton,L8N 2Z7,651.7,Social/Meeting Hall,62039,412.7,Not Available,Not Available,Not Available,22.5,34.5,20.7,31.8,1.7,2.7,0.98,2023/12/31 00:00:00+00
2186,Wentworth Lodge,41 SOUTH STREET,Dundas,L9H 4C4,10320.8,Senior Living Community,2143301.8,13809.7,Not Available,Not Available,Not Available,756.5,73.3,694.3,67.3,62.2,6,2.09,2019/12/31 00:00:00+00
2187,Wentworth Lodge,41 SOUTH STREET,Dundas,L9H 4C4,10320.8,Senior Living Community,2124070.9,11902.3,Not Available,Not Available,Not Available,657.9,63.7,598.4,58,59.5,5.8,1.89,2020/12/31 00:00:00+00
2188,Wentworth Lodge,41 SOUTH STREET,Dundas,L9H 4C4,10320.8,Senior Living Community,2181393.6,6959.1,Not Available,Not Available,Not Available,411,39.8,349.9,33.9,61.1,5.9,1.44,2021/12/31 00:00:00+00
2189,Wentworth Lodge,41 SOUTH STREET,Dundas,L9H 4C4,10320.8,Senior Living Community,2171995.8,7266.8,Not Available,Not Available,Not Available,426.2,41.3,365.4,35.4,60.8,5.9,1.46,2022/12/31 00:00:00+00
2190,Wentworth Lodge,41 SOUTH STREET,Dundas,L9H 4C4,10320.8,Senior Living Community,2037622.9,12135.1,Not Available,Not Available,Not Available,667.2,64.6,610.1,59.1,57.1,5.5,1.89,2023/12/31 00:00:00+00
2191,Wentworth Street Operation Centre (F),330 WENTWORTH ST N,Hamilton,L8L 5W2,24478.9,Other - Public Services,1837939.5,10591,Not Available,Not Available,Not Available,585.8,23.9,532.5,21.8,53.3,2.2,0.7,2019/12/31 00:00:00+00
2192,Wentworth Street Operation Centre (F),330 WENTWORTH ST N,Hamilton,L8L 5W2,24478.9,Other - Public Services,1791715.7,10796.9,Not Available,Not Available,Not Available,593,24.2,542.8,22.2,50.2,2,0.7,2020/12/31 00:00:00+00
2193,Wentworth Street Operation Centre (F),330 WENTWORTH ST N,Hamilton,L8L 5W2,24478.9,Other - Public Services,1664653.3,12225.8,Not Available,Not Available,Not Available,661.3,27,614.7,25.1,46.6,1.9,0.74,2021/12/31 00:00:00+00
2194,Wentworth Street Operation Centre (F),330 WENTWORTH ST N,Hamilton,L8L 5W2,24478.9,Other - Public Services,1573023.6,11025.5,Not Available,Not Available,Not Available,598.4,24.4,554.3,22.6,44,1.8,0.68,2022/12/31 00:00:00+00
2195,Wentworth Street Operation Centre (F),330 WENTWORTH ST N,Hamilton,L8L 5W2,24478.9,Other - Public Services,1315860.1,9785.8,Not Available,Not Available,Not Available,528.8,21.6,492,20.1,36.8,1.5,0.59,2023/12/31 00:00:00+00
2196,Westdale Public Library,955 KING STREET WEST,Hamilton,L8S 1K9,954.7,Library,129566.2,273.5,Not Available,Not Available,Not Available,17.5,18.3,13.8,14.4,3.8,3.9,0.78,2019/12/31 00:00:00+00
2197,Westdale Public Library,955 KING STREET WEST,Hamilton,L8S 1K9,954.7,Library,125842,216.9,Not Available,Not Available,Not Available,14.4,15.1,10.9,11.4,3.5,3.7,0.7,2020/12/31 00:00:00+00
2198,Westdale Public Library,955 KING STREET WEST,Hamilton,L8S 1K9,954.7,Library,141747,229.8,Not Available,Not Available,Not Available,15.5,16.3,11.6,12.1,4,4.2,0.78,2021/12/31 00:00:00+00
2199,Westdale Public Library,955 KING STREET WEST,Hamilton,L8S 1K9,954.7,Library,110750.5,335.7,Not Available,Not Available,Not Available,20,20.9,16.9,17.7,3.1,3.2,0.77,2022/12/31 00:00:00+00
2200,Westdale Public Library,955 KING STREET WEST,Hamilton,L8S 1K9,954.7,Library,66925,253,Not Available,Not Available,Not Available,14.6,15.3,12.7,13.3,1.9,2,0.52,2023/12/31 00:00:00+00
2201,Westmount Recreation Centre (P),35 LYNBROOK DRIVE,Hamilton,L9C 2K6,3420,Other - Recreation,1092230.3,11397.7,Not Available,Not Available,Not Available,604.7,176.8,573,167.6,31.7,9.3,4.48,2019/12/31 00:00:00+00
2202,Westmount Recreation Centre (P),35 LYNBROOK DRIVE,Hamilton,L9C 2K6,3420,Other - Recreation,1091204.4,9726.5,Not Available,Not Available,Not Available,519.6,151.9,489,143,30.6,8.9,3.99,2020/12/31 00:00:00+00
2203,Westmount Recreation Centre (P),35 LYNBROOK DRIVE,Hamilton,L9C 2K6,3420,Other - Recreation,1115324.1,8935.5,Not Available,Not Available,Not Available,480.5,140.5,449.2,131.4,31.2,9.1,3.79,2021/12/31 00:00:00+00
2204,Westmount Recreation Centre (P),35 LYNBROOK DRIVE,Hamilton,L9C 2K6,3420,Other - Recreation,1105203.2,9872.2,Not Available,Not Available,Not Available,527.3,154.2,496.3,145.1,30.9,9,4.05,2022/12/31 00:00:00+00
2205,Westmount Recreation Centre (P),35 LYNBROOK DRIVE,Hamilton,L9C 2K6,3420,Other - Recreation,1061732.9,9084.5,Not Available,Not Available,Not Available,486.5,142.2,456.7,133.5,29.7,8.7,3.77,2023/12/31 00:00:00+00
2206,Westoby Arena,88 OLYMPIC DRIVE,Dundas,L9H 7P5,2516.4,Ice/Curling Rink,448634,1640.6,Not Available,Not Available,Not Available,95.5,37.9,82.5,32.8,13,5.2,1.29,2019/12/31 00:00:00+00
2207,Westoby Arena,88 OLYMPIC DRIVE,Dundas,L9H 7P5,2516.4,Ice/Curling Rink,278520.9,1746,Not Available,Not Available,Not Available,95.6,38,87.8,34.9,7.8,3.1,1.09,2020/12/31 00:00:00+00
2208,Westoby Arena,88 OLYMPIC DRIVE,Dundas,L9H 7P5,2516.4,Ice/Curling Rink,325958,1499.2,Not Available,Not Available,Not Available,84.5,33.6,75.4,30,9.1,3.6,1.06,2021/12/31 00:00:00+00
2209,Westoby Arena,88 OLYMPIC DRIVE,Dundas,L9H 7P5,2516.4,Ice/Curling Rink,368411.4,1074.6,Not Available,Not Available,Not Available,64.3,25.6,54,21.5,10.3,4.1,0.95,2022/12/31 00:00:00+00
2210,Westoby Arena,88 OLYMPIC DRIVE,Dundas,L9H 7P5,2516.4,Ice/Curling Rink,395553,1659,Not Available,Not Available,Not Available,94.5,37.5,83.4,33.1,11.1,4.4,1.23,2023/12/31 00:00:00+00
2211,Whitehern - Main House,41 Jackson St. W.,Hamilton,L8P 1L3,708.9,Other - Entertainment/Public Assembly,65975.6,405.1,Not Available,Not Available,Not Available,22.3,31.4,20.4,28.7,1.9,2.7,0.91,2019/12/31 00:00:00+00
2212,Whitehern - Main House,41 Jackson St. W.,Hamilton,L8P 1L3,708.9,Other - Entertainment/Public Assembly,49812,398.1,Not Available,Not Available,Not Available,21.4,30.2,20,28.2,1.4,2,0.81,2020/12/31 00:00:00+00
2213,Whitehern - Main House,41 Jackson St. W.,Hamilton,L8P 1L3,708.9,Other - Entertainment/Public Assembly,55665,416.4,Not Available,Not Available,Not Available,22.5,31.7,20.9,29.5,1.6,2.2,0.87,2021/12/31 00:00:00+00
2214,Whitehern - Main House,41 Jackson St. W.,Hamilton,L8P 1L3,708.9,Other - Entertainment/Public Assembly,58367.2,508.5,Not Available,Not Available,Not Available,27.2,38.4,25.6,36.1,1.6,2.3,1.01,2022/12/31 00:00:00+00
2215,Whitehern - Main House,41 Jackson St. W.,Hamilton,L8P 1L3,708.9,Other - Entertainment/Public Assembly,72925,406.2,Not Available,Not Available,Not Available,22.5,31.7,20.4,28.8,2,2.9,0.94,2023/12/31 00:00:00+00
2216,Winona Community Centre (Old Public School),255 WINONA ROAD,Hamilton,L8E 5L3,3110.4,Social/Meeting Hall,244146.8,1845.5,Not Available,Not Available,Not Available,99.9,32.1,92.8,29.8,7.1,2.3,0.88,2019/12/31 00:00:00+00
2217,Winona Community Centre (Old Public School),255 WINONA ROAD,Hamilton,L8E 5L3,3110.4,Social/Meeting Hall,186812,2080.7,Not Available,Not Available,Not Available,109.8,35.3,104.6,33.6,5.2,1.7,0.89,2020/12/31 00:00:00+00
2218,Winona Community Centre (Old Public School),255 WINONA ROAD,Hamilton,L8E 5L3,3110.4,Social/Meeting Hall,186501,1786.6,Not Available,Not Available,Not Available,95,30.6,89.8,28.9,5.2,1.7,0.79,2021/12/31 00:00:00+00
2219,Winona Community Centre (Old Public School),255 WINONA ROAD,Hamilton,L8E 5L3,3110.4,Social/Meeting Hall,206234.4,1687.7,Not Available,Not Available,Not Available,90.6,29.1,84.8,27.3,5.8,1.9,0.78,2022/12/31 00:00:00+00
2220,Winona Community Centre (Old Public School),255 WINONA ROAD,Hamilton,L8E 5L3,3110.4,Social/Meeting Hall,236414,1520.6,Not Available,Not Available,Not Available,83.1,26.7,76.5,24.6,6.6,2.1,0.76,2023/12/31 00:00:00+00
2221,Winona Senior Citizen Centre,1239 HWY #8,Winona,L8E 5G8,363.3,Social/Meeting Hall,40159.4,499,Not Available,Not Available,Not Available,26.3,72.3,25.1,69,1.2,3.2,1.77,2019/12/31 00:00:00+00
2222,Winona Senior Citizen Centre,1239 HWY #8,Winona,L8E 5G8,363.3,Social/Meeting Hall,34661,429.8,Not Available,Not Available,Not Available,22.6,62.1,21.6,59.5,1,2.7,1.53,2020/12/31 00:00:00+00
2223,Winona Senior Citizen Centre,1239 HWY #8,Winona,L8E 5G8,363.3,Social/Meeting Hall,29031,353.4,Not Available,Not Available,Not Available,18.6,51.1,17.8,48.9,0.8,2.2,1.26,2021/12/31 00:00:00+00
2224,Winona Senior Citizen Centre,1239 HWY #8,Winona,L8E 5G8,363.3,Social/Meeting Hall,36992.9,366.2,Not Available,Not Available,Not Available,19.4,53.5,18.4,50.7,1,2.9,1.37,2022/12/31 00:00:00+00
2225,Winona Senior Citizen Centre,1239 HWY #8,Winona,L8E 5G8,363.3,Social/Meeting Hall,36326,375.2,Not Available,Not Available,Not Available,19.9,54.7,18.9,51.9,1,2.8,1.39,2023/12/31 00:00:00+00
2226,Woodburn / Centennial Hall,1062 GOLFCLUB ROAD,Binbrook,L0R 1C0,234.1,Other - Recreation,9403.1,239.3,Not Available,Not Available,Not Available,12.3,52.5,12,51.4,0.3,1.2,1.17,2019/12/31 00:00:00+00
2227,Woodburn / Centennial Hall,1062 GOLFCLUB ROAD,Binbrook,L0R 1C0,234.1,Other - Recreation,8543,201.3,Not Available,Not Available,Not Available,10.4,44.2,10.1,43.2,0.2,1,0.99,2020/12/31 00:00:00+00
2228,Woodburn / Centennial Hall,1062 GOLFCLUB ROAD,Binbrook,L0R 1C0,234.1,Other - Recreation,13301,191,Not Available,Not Available,Not Available,10,42.6,9.6,41,0.4,1.6,1.02,2021/12/31 00:00:00+00
2229,Woodburn / Centennial Hall,1062 GOLFCLUB ROAD,Binbrook,L0R 1C0,234.1,Other - Recreation,14101.8,225.4,Not Available,Not Available,Not Available,11.7,50.1,11.3,48.4,0.4,1.7,1.18,2022/12/31 00:00:00+00
2230,Woodburn / Centennial Hall,1062 GOLFCLUB ROAD,Binbrook,L0R 1C0,234.1,Other - Recreation,12781,207.4,Not Available,Not Available,Not Available,10.8,46.1,10.4,44.5,0.4,1.5,1.08,2023/12/31 00:00:00+00
2231,Woodland Cemetery - Storage Building (F),700 Spring Garden,Burlington,L7T 4K1,614.6,Other - Public Services,72987.2,Not Available,Not Available,Not Available,Not Available,2.1,3.4,0,0,2.1,3.4,0.43,2019/12/31 00:00:00+00
2232,Woodland Cemetery - Storage Building (F),700 Spring Garden,Burlington,L7T 4K1,614.6,Other - Public Services,69041,Not Available,Not Available,Not Available,Not Available,1.9,3.1,0,0,1.9,3.1,0.4,2020/12/31 00:00:00+00
2233,Woodland Cemetery - Storage Building (F),700 Spring Garden,Burlington,L7T 4K1,614.6,Other - Public Services,66945,Not Available,Not Available,Not Available,Not Available,1.9,3,0,0,1.9,3,0.39,2021/12/31 00:00:00+00
2234,Woodland Cemetery - Storage Building (F),700 Spring Garden,Burlington,L7T 4K1,614.6,Other - Public Services,68345.5,Not Available,Not Available,Not Available,Not Available,1.9,3.1,0,0,1.9,3.1,0.4,2022/12/31 00:00:00+00
2235,Woodland Cemetery - Storage Building (F),700 Spring Garden,Burlington,L7T 4K1,614.6,Other - Public Services,60497,Not Available,Not Available,Not Available,Not Available,1.7,2.8,0,0,1.7,2.8,0.35,2023/12/31 00:00:00+00
2236,York Parking Structure - Car Park 68,30 YORK BLVD,Hamilton,L8R 2K3,24798.1,Parking,232352.3,Not Available,Not Available,Not Available,Not Available,6.7,0.3,0,0,6.7,0.3,0.03,2019/12/31 00:00:00+00
2237,York Parking Structure - Car Park 68,30 YORK BLVD,Hamilton,L8R 2K3,24798.1,Parking,281853,Not Available,Not Available,Not Available,Not Available,7.9,0.3,0,0,7.9,0.3,0.04,2020/12/31 00:00:00+00
2238,York Parking Structure - Car Park 68,30 YORK BLVD,Hamilton,L8R 2K3,24798.1,Parking,293192,Not Available,Not Available,Not Available,Not Available,8.2,0.3,0,0,8.2,0.3,0.04,2021/12/31 00:00:00+00
2239,York Parking Structure - Car Park 68,30 YORK BLVD,Hamilton,L8R 2K3,24798.1,Parking,283201.3,Not Available,Not Available,Not Available,Not Available,7.9,0.3,0,0,7.9,0.3,0.04,2022/12/31 00:00:00+00
2240,York Parking Structure - Car Park 68,30 YORK BLVD,Hamilton,L8R 2K3,24798.1,Parking,254540.9,Not Available,Not Available,Not Available,Not Available,7.1,0.3,0,0,7.1,0.3,0.04,2023/12/31 00:00:00+00
2241,703 Highway #8 (Former Alectra Utilities),703 Highway #8,Stoney Creek,L8E 5J6,2918.2,Other - Public Services,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2019/12/31 00:00:00+00
2242,703 Highway #8 (Former Alectra Utilities),703 Highway #8,Stoney Creek,L8E 5J6,2918.2,Other - Public Services,302093,723.8,Not Available,Not Available,Not Available,44.8,15.4,36.4,12.5,8.5,2.9,0.62,2020/12/31 00:00:00+00
2243,703 Highway #8 (Former Alectra Utilities),703 Highway #8,Stoney Creek,L8E 5J6,2918.2,Other - Public Services,222443,793.2,Not Available,Not Available,Not Available,46.1,15.8,39.9,13.7,6.2,2.1,0.55,2021/12/31 00:00:00+00
2244,703 Highway #8 (Former Alectra Utilities),703 Highway #8,Stoney Creek,L8E 5J6,2918.2,Other - Public Services,228457.7,980.4,Not Available,Not Available,Not Available,55.7,19.1,49.3,16.9,6.4,2.2,0.62,2022/12/31 00:00:00+00
2245,703 Highway #8 (Former Alectra Utilities),703 Highway #8,Stoney Creek,L8E 5J6,2918.2,Other - Public Services,245754.9,1003.5,Not Available,Not Available,Not Available,57.3,19.6,50.5,17.3,6.9,2.4,0.65,2023/12/31 00:00:00+00
2246,Hamilton Police Forensic Investigation Building,100 Wilson St,Hamilton,L8R 1E2,5830,Police Station,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2019/12/31 00:00:00+00
2247,Hamilton Police Forensic Investigation Building,100 Wilson St,Hamilton,L8R 1E2,5830,Police Station,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2020/12/31 00:00:00+00
2248,Hamilton Police Forensic Investigation Building,100 Wilson St,Hamilton,L8R 1E2,5830,Police Station,976259.9,953.8,Not Available,3655,2956,430.2,73.8,48,8.2,382.2,65.6,1.9,2021/12/31 00:00:00+00
2249,Hamilton Police Forensic Investigation Building,100 Wilson St,Hamilton,L8R 1E2,5830,Police Station,959059.8,3449.2,Not Available,3723,2753,557.6,95.6,173.4,29.7,384.1,65.9,2.29,2022/12/31 00:00:00+00
2250,Hamilton Police Forensic Investigation Building,100 Wilson St,Hamilton,L8R 1E2,5830,Police Station,890425.9,4219.9,Not Available,3618,2666,584.2,100.2,212.2,36.4,372,63.8,2.35,2023/12/31 00:00:00+00
2251,Mohawk Sports Prk - Bernie Arbour Stadium-Changerooms-Concessions-Washrooms,1100 MOHAWK ROAD EAST,Hamilton,L8T 2S4,1888.6,Other - Recreation,88339.5,2.4,Not Available,Not Available,Not Available,2.7,1.4,0.1,0.1,2.6,1.4,0.17,2019/12/31 00:00:00+00
