X,Y,OBJECTID,POLLUTANT_NAME,CONCENTRATION,UNIT,START_DATE,END_DATE,LONGITUDE,LATITUDE,SE_ANNO_CAD_DATA
600410.7348,4787950.8191,273,NO2,9.01390580269032,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.76332148,43.23767219,
591861.1849,4789788.6021,274,NO2,9.98151503368414,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.86829206,43.25530742,
596637.4737,4787438.1588,275,NO2,7.19743751033077,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.80987352,43.23354973,
584226.838,4786080.6915,276,NO2,4.29038371055535,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.962896,43.222816,
593471.5036,4786167.6492,277,NO2,5.26252888775254,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.84907103,43.2225104,
598988.3868,4792138.5669,278,NO2,9.23257055170885,ppb,2023/01/21 05:00:00+00,2023/02/10 05:00:00+00,-79.780083,43.275561,
606513.1455,4786732.6795,279,NO2,5.99950920579242,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.68841696,43.22586897,
589077.5825,4799103.771,281,NO2,4.71491713892788,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.9010697,43.33950565,
602806.9252,4785716.6192,282,NO2,4.79830557060648,ppb,2023/01/21 05:00:00+00,2023/02/11 05:00:00+00,-79.73423282,43.21723593,
588364.4019,4790444.2895,283,NO2,7.97157362129717,ppb,2023/01/20 05:00:00+00,2023/02/10 05:00:00+00,-79.91125863,43.26162866,
592302.1131,4790127.5198,284,NO2,9.45346310776208,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.86280419,43.2583048,
589524.8029,4786744.0887,286,NO2,6.59137892956252,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.89756482,43.22817867,
603797.2953,4786611.2985,287,NO2,6.50584764741021,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.721874,43.22515473,
593133.9734,4785665.3182,288,NO2,7.83849830078628,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.85331104,43.21802968,
591704.2428,4788810.6394,289,NO2,9.05341355710737,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.87038793,43.24652199,
592732.0027,4787618.4994,290,NO2,7.64881560314367,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.85793096,43.23566355,
592369.1731,4787413.4187,291,NO2,7.98302099393215,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.86243298,43.23386174,
591159.6425,4786016.0985,292,NO2,6.56691440154417,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.87755694,43.22142881,
594324.3433,4790506.8399,293,NO2,8.695275789197,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.83782959,43.26146938,
597538.8541,4788492.8791,294,NO2,9.05788296219803,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.7985885,43.24292908,
598382.4139,4788361.5488,295,NO2,8.10369114439003,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.78822386,43.24163717,
591885.6504,4790015.162,296,NO2,10.8476992942658,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.86795292,43.25734414,
590171.9124,4789500.9487,297,NO2,12.1840967502115,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.8891467,43.25292166,
597214.8438,4789953.299,298,NO2,12.0319819365702,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.80232094,43.25611868,
588562.2305,4790000.2801,299,NO2,7.27700261261896,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.908893,43.257608,
592553.8335,4783842.3979,300,NO2,7.16665248443285,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.86075801,43.20168934,
598988.3868,4792138.5669,301,NO2,7.81668748478424,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.780083,43.275561,
568963.119,4788661.3186,302,NO2,2.58857711804862,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-80.1504964,43.24760065,
590229.6809,4788139.7643,303,NO2,6.11553669484467,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.888658,43.24066,
593168.883,4783109.3179,304,NO2,7.40641886094559,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.85331248,43.19501381,
596877.504,4775284.6083,305,NO2,4.05151756443824,ppb,2023/03/05 05:00:00+00,2023/03/16 04:00:00+00,-79.80904684,43.12410228,
594137.9374,4791465.3851,306,NO2,8.43281213472471,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.83996196,43.2701223,
584031.7617,4791349.3392,307,NO2,7.62185013765957,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.96449437,43.27027259,
583975.5413,4786575.5789,308,NO2,5.70260457866094,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.96591446,43.22729961,
590732.4682,4799786.0274,309,NO2,3.62280493423187,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.88054467,43.34544992,
583975.5413,4786575.5789,310,NO2,6.21888708844858,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.96591446,43.22729961,
591704.2428,4788810.6394,311,NO2,10.1599406087083,ppb,2023/03/02 05:00:00+00,2023/03/15 04:00:00+00,-79.87038793,43.24652199,
598382.4139,4788361.5488,312,NO2,8.58948844637103,ppb,2023/03/03 05:00:00+00,2023/03/16 04:00:00+00,-79.78822386,43.24163717,
588363.0256,4788426.4551,313,NO2,8.71535492746383,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.91159918,43.24346213,
578768.57,4805355.2316,314,NO2,2.45216297269255,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-80.02733152,43.39694006,
590454.7523,4786961.5491,315,NO2,6.35008062619277,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.8860796,43.23002555,
602139.6751,4786082.209,316,NO2,4.9329232904396,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.74237846,43.22061777,
593205.8633,4784604.3781,317,NO2,3.97095231007898,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.85260519,43.20846922,
597787.0243,4787696.2788,318,NO2,3.38653345323181,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.79567366,43.23572537,
599296.7645,4788804.5694,319,NO2,4.46911345245654,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.77688451,43.24550569,
598988.3868,4792138.5669,320,NO2,6.5525376432677,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.780083,43.275561,
592302.1131,4790127.5198,321,NO2,6.8774560239198,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.86280419,43.2583048,
594137.9374,4791465.3851,322,NO2,8.53731586772304,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.83996196,43.2701223,
593078.9131,4788682.6292,323,NO2,7.62257728781088,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.85347967,43.24520108,
597787.0243,4787696.2788,324,NO2,5.40381746520593,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.79567366,43.23572537,
586519.7321,4791093.029,325,NO2,3.13951224666546,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.93388105,43.26768338,
590274.843,4790626.7199,326,NO2,7.26938245576031,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.88769441,43.26304464,
589793.2126,4791612.66,327,NO2,1.51097529179488,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.89346685,43.27197859,
588562.2305,4790000.2801,328,NO2,5.16951224886062,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.908893,43.257608,
592200.9631,4791696.69,329,NO2,4.90739003322914,ppb,2023/04/06 04:00:00+00,2023/04/20 04:00:00+00,-79.86378741,43.27244426,
580296.2908,4783063.3573,330,NO2,3.37788498876712,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-80.01172522,43.19607817,
583415.8815,4786790.469,331,NO2,5.14416789689953,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.9727726,43.22929641,
590229.6809,4788139.7643,332,NO2,4.33216544782585,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.888658,43.24066,
585944.7946,4785557.4267,333,NO2,3.67629557539751,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.9418274,43.21791123,
588771.0824,4780863.588,335,NO2,4.44697011541763,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.90778963,43.17532481,
595000.1238,4786561.1289,336,NO2,4.69348832637292,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.83018497,43.22586195,
583415.8815,4786790.469,337,NO2,4.01631739741439,ppb,2023/04/07 04:00:00+00,2023/04/21 04:00:00+00,-79.9727726,43.22929641,
593965.813,4787971.0586,338,NO2,4.9410022895673,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.84267854,43.2386849,
600030.9575,4782822.5997,339,NO2,1.96943551196608,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.768927,43.191555,
599614.2847,4791044.3303,340,NO2,9.24556632216981,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.77256927,43.26562752,
600030.9575,4782822.5997,341,NO2,3.97416529764733,ppb,2023/04/07 04:00:00+00,2023/04/20 04:00:00+00,-79.768927,43.191555,
591861.1849,4789788.6021,342,NO2,13.2888976807387,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.86829206,43.25530742,
594137.9374,4791465.3851,343,NO2,9.99641616593338,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.83996196,43.2701223,
592302.1131,4790127.5198,344,NO2,9.7676208531686,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.86280419,43.2583048,
600410.7348,4787950.8191,345,NO2,5.76150568787406,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.76332148,43.23767219,
578848.2205,4805048.6215,346,NO2,3.04452750465842,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-80.0263923,43.39417123,
581617.4243,4792689.2126,347,NO2,4.52498224393039,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.99404246,43.28260126,
582590.7005,4805122.5212,348,NO2,3.30446609860967,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.98017651,43.39443383,
589077.5825,4799103.771,349,NO2,2.94195572549769,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.9010697,43.33950565,
591297.3725,4790288.5994,350,NO2,13.7702134046826,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.87515391,43.25987737,
590229.6809,4788139.7643,351,NO2,6.99250356948405,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.888658,43.24066,
593471.5036,4786167.6492,352,NO2,8.92634735754889,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.84907103,43.2225104,
584226.838,4786080.6915,353,NO2,7.48945895782705,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.962896,43.222816,
584226.838,4786080.6915,354,NO2,6.788884627117,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.962896,43.222816,
592006.3511,4790650.8167,355,NO2,13.8659916070088,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.86635997,43.26305216,
592006.3511,4790650.8167,356,NO2,14.8915924861755,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.86635997,43.26305216,
588562.2305,4790000.2801,357,NO2,6.50932465963253,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.908893,43.257608,
595330.1831,4789811.1695,358,NO2,11.8035240050127,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.82555957,43.25507984,
595810.8039,4789041.6991,359,NO2,9.29894425153084,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.81977348,43.24809153,
588364.4019,4790444.2895,360,NO2,6.15630843538049,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.91125863,43.26162866,
591136.0223,4790298.0297,362,NO2,11.984759985943,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.87713992,43.2599818,
596637.4737,4787438.1588,363,NO2,5.74690521705159,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.80987352,43.23354973,
596637.4737,4787438.1588,364,NO2,6.50614608891348,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.80987352,43.23354973,
606513.1455,4786732.6795,365,NO2,6.22302310118973,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.68841696,43.22586897,
594055.5934,4789553.7594,366,NO2,11.3075556461151,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.84130292,43.25292254,
588526.2322,4797615.4809,367,NO2,4.52363868485522,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.90811047,43.32617183,
602806.9252,4785716.6192,368,NO2,4.37328038694517,ppb,2023/05/16 04:00:00+00,2023/05/30 04:00:00+00,-79.73423282,43.21723593,
611166.7163,4786241.6496,369,NO2,4.33247550897467,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.63122837,43.22077739,
598988.3868,4792138.5669,370,NO2,4.12453696576022,ppb,2023/05/17 04:00:00+00,2023/05/31 04:00:00+00,-79.780083,43.275561,
588562.2305,4790000.2801,371,O3,30.4342616268151,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.908893,43.257608,
602806.9252,4785716.6192,372,O3,42.9495926840503,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.73423282,43.21723593,
591297.3725,4790288.5994,373,O3,32.7660447978227,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.87515391,43.25987737,
606513.1455,4786732.6795,374,O3,44.6548413467856,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.68841696,43.22586897,
595810.8039,4789041.6991,375,O3,35.8823300497867,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.81977348,43.24809153,
596637.4737,4787438.1588,377,O3,35.159921902925,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.80987352,43.23354973,
592302.1131,4790127.5198,378,O3,32.044247300621,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.86280419,43.2583048,
591136.0223,4790298.0297,379,O3,33.3323934356991,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.87713992,43.2599818,
594055.5934,4789553.7594,380,O3,31.5105688787316,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.84130292,43.25292254,
578848.2205,4805048.6215,381,O3,35.2133973443214,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-80.0263923,43.39417123,
611166.7163,4786241.6496,382,O3,61.2793368248788,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.63122837,43.22077739,
588364.4019,4790444.2895,383,O3,32.9326411930427,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.91125863,43.26162866,
582590.7005,4805122.5212,384,O3,34.15430748161,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.98017651,43.39443383,
592006.3511,4790650.8167,385,O3,27.121158373615,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.86635997,43.26305216,
594137.9374,4791465.3851,386,O3,31.2794628152839,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.83996196,43.2701223,
590229.6809,4788139.7643,387,O3,43.9713672504648,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.888658,43.24066,
593471.5036,4786167.6492,388,O3,44.1003839975276,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.84907103,43.2225104,
596637.4737,4787438.1588,389,O3,34.655498204515,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.80987352,43.23354973,
581617.4243,4792689.2126,390,O3,33.6082053423375,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.99404246,43.28260126,
600410.7348,4787950.8191,391,O3,37.6283835109377,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.76332148,43.23767219,
591861.1849,4789788.6021,392,O3,32.7181273482153,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.86829206,43.25530742,
592006.3511,4790650.8167,393,O3,28.1812642369666,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.86635997,43.26305216,
589077.5825,4799103.771,394,O3,50.6379049901735,ppb,2022/02/07 05:00:00+00,2022/02/21 05:00:00+00,-79.9010697,43.33950565,
597443.3835,4789071.6293,395,O3,34.3716390720755,ppb,2022/02/08 05:00:00+00,2022/02/21 05:00:00+00,-79.79966187,43.24815175,
597538.8541,4788492.8791,396,O3,28.0679828519843,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.7985885,43.24292908,
594137.9374,4791465.3851,397,O3,34.7339601672776,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.83996196,43.2701223,
594324.3433,4790506.8399,398,O3,30.3723241316755,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.83782959,43.26146938,
591704.2428,4788810.6394,399,O3,31.4242917836699,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.87038793,43.24652199,
597443.3835,4789071.6293,400,O3,33.6374616606472,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.79966187,43.24815175,
596790.4066,4789787.4268,401,O3,36.5872536712511,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.807578,43.25468,
597214.8438,4789953.299,402,O3,35.3816787837583,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.80232094,43.25611868,
591885.6504,4790015.162,403,O3,29.7834135261231,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.86795292,43.25734414,
595330.1831,4789811.1695,404,O3,30.7089334373001,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.82555957,43.25507984,
592302.1131,4790127.5198,405,O3,30.6672029488103,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.86280419,43.2583048,
593133.9734,4785665.3182,406,O3,46.5849432816254,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.85331104,43.21802968,
592553.8335,4783842.3979,407,O3,41.2945452827126,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.86075801,43.20168934,
598988.3868,4792138.5669,408,O3,36.8975428652086,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.780083,43.275561,
590171.9124,4789500.9487,409,O3,27.5599724575614,ppb,2022/03/02 05:00:00+00,2022/03/16 04:00:00+00,-79.8891467,43.25292166,
598382.4139,4788361.5488,410,O3,5.53721480270789,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.78822386,43.24163717,
598382.4139,4788361.5488,411,O3,31.4707852097429,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.78822386,43.24163717,
603797.2953,4786611.2985,412,O3,39.4065580968134,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.721874,43.22515473,
593168.883,4783109.3179,413,O3,41.1405073801475,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.85331248,43.19501381,
596877.504,4775284.6083,414,O3,35.5466795149136,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.80904684,43.12410228,
590732.4682,4799786.0274,416,O3,35.0163912874297,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.88054467,43.34544992,
568963.119,4788661.3186,417,O3,47.4645677795853,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-80.1504964,43.24760065,
584031.7617,4791349.3392,418,O3,29.7128604688105,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.96449437,43.27027259,
583975.5413,4786575.5789,419,O3,39.144337798768,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.96591446,43.22729961,
588562.2305,4790000.2801,420,O3,28.3415839478605,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.908893,43.257608,
589524.8029,4786744.0887,421,O3,34.6342219560647,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.89756482,43.22817867,
583975.5413,4786575.5789,422,O3,36.3828854322708,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.96591446,43.22729961,
590229.6809,4788139.7643,423,O3,46.584481852256,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.888658,43.24066,
592369.1731,4787413.4187,424,O3,40.5967412177796,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.86243298,43.23386174,
591159.6425,4786016.0985,425,O3,34.239331809336,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.87755694,43.22142881,
592732.0027,4787618.4994,426,O3,35.6142392988444,ppb,2022/03/01 05:00:00+00,2022/03/15 04:00:00+00,-79.85793096,43.23566355,
590274.843,4790626.7199,427,O3,28.1663969404728,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.88769441,43.26304464,
580296.2908,4783063.3573,428,O3,40.0572261411448,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-80.01172522,43.19607817,
583415.8815,4786790.469,429,O3,30.9349758990882,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.9727726,43.22929641,
583415.8815,4786790.469,430,O3,31.1903862770148,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.9727726,43.22929641,
592200.9631,4791696.69,431,O3,31.7660623833245,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.86378741,43.27244426,
589793.2126,4791612.66,432,O3,30.3204651454881,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.89346685,43.27197859,
586519.7321,4791093.029,433,O3,35.7346236123036,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.93388105,43.26768338,
585944.7946,4785557.4267,434,O3,37.5554296036817,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.9418274,43.21791123,
588562.2305,4790000.2801,435,O3,28.9227126326922,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.908893,43.257608,
578768.57,4805355.2316,436,O3,33.9230886945809,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-80.02733152,43.39694006,
600030.9575,4782822.5997,437,O3,37.4733900082938,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.768927,43.191555,
588771.0824,4780863.588,438,O3,46.1913279624814,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.90778963,43.17532481,
602139.6751,4786082.209,439,O3,51.1985553682267,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.74237846,43.22061777,
600030.9575,4782822.5997,440,O3,35.0206832257601,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.768927,43.191555,
590229.6809,4788139.7643,441,O3,33.5864960874278,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.888658,43.24066,
590454.7523,4786961.5491,442,O3,31.9675079336859,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.8860796,43.23002555,
593205.8633,4784604.3781,443,O3,29.7247875441445,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.85260519,43.20846922,
588363.0256,4788426.4551,444,O3,29.4952988894834,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.91159918,43.24346213,
593965.813,4787971.0586,445,O3,30.5769864821932,ppb,2022/03/29 04:00:00+00,2022/04/12 04:00:00+00,-79.84267854,43.2386849,
598988.3868,4792138.5669,446,O3,32.2189075755132,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.780083,43.275561,
599614.2847,4791044.3303,447,O3,30.5865131942063,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.77256927,43.26562752,
599296.7645,4788804.5694,448,O3,30.7870920942514,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.77688451,43.24550569,
597443.3835,4789071.6293,450,O3,29.7969778456749,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.79966187,43.24815175,
597787.0243,4787696.2788,451,O3,30.5885005301978,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.79567366,43.23572537,
596790.4066,4789787.4268,452,O3,32.0749408735202,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.807578,43.25468,
594137.9374,4791465.3851,453,O3,28.2422249019023,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.83996196,43.2701223,
597787.0243,4787696.2788,454,O3,32.6463970494759,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.79567366,43.23572537,
593078.9131,4788682.6292,455,O3,31.8967597975877,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.85347967,43.24520108,
592302.1131,4790127.5198,456,O3,29.2090962703657,ppb,2022/03/28 04:00:00+00,2022/04/11 04:00:00+00,-79.86280419,43.2583048,
595330.1831,4789811.1695,457,O3,35.8328070880148,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.82555957,43.25507984,
592006.3511,4790650.8167,458,O3,29.1544181508276,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86635997,43.26305216,
594055.5934,4789553.7594,459,O3,33.614692738056,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.84130292,43.25292254,
591136.0223,4790298.0297,460,O3,32.5834206696051,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.87713992,43.2599818,
592006.3511,4790650.8167,461,O3,28.7670876745329,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86635997,43.26305216,
591861.1849,4789788.6021,462,O3,33.7242226304169,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.86829206,43.25530742,
594945.9436,4788495.4327,463,O3,32.0369399421237,ppb,2022/07/21 04:00:00+00,2022/08/05 04:00:00+00,-79.830519,43.243283,
595810.8039,4789041.6991,464,O3,2.4555793525897,ppb,2022/07/21 04:00:00+00,2022/08/05 04:00:00+00,-79.81977348,43.24809153,
594137.9374,4791465.3851,465,O3,30.7484240587799,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.83996196,43.2701223,
591297.3725,4790288.5994,466,O3,32.928381409813,ppb,2022/07/22 04:00:00+00,2022/08/05 04:00:00+00,-79.87515391,43.25987737,
596637.4737,4787438.1588,467,O3,36.8488458642185,ppb,2022/07/21 04:00:00+00,2022/08/04 04:00:00+00,-79.80987352,43.23354973,
